event_id,date,time,region,lat,lon,vessel_name,mmsi,imo,ship_type,event_type,risk_score,triggered_rules,nearest_infrastructure,distance_km,sources,confidence,notes
NBGM-20260717-0075,2026-07-17,07:34:56+00:00,Gulf of Finland,60.160333,24.92778,H.KANTER,276504000,9277199,tug,loitering,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.8 km from pipeline EMODnet pipeline pipelines.3609""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3609,0.8,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0076,2026-07-17,07:34:56+00:00,Gulf of Finland,60.160333,24.92778,H.KANTER,276504000,9277199,tug,ais_gap,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.8 km from pipeline EMODnet pipeline pipelines.3609""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3609,0.8,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0077,2026-07-17,07:34:56+00:00,Gulf of Finland,60.160333,24.92778,H.KANTER,276504000,9277199,tug,sensitive_area_repeat_presence,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.8 km from pipeline EMODnet pipeline pipelines.3609""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3609,0.8,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0864,2026-07-17,07:34:55+00:00,Barents Sea North,70.712542,23.499533,BLAAFJELL,258022780,,unknown,loitering,8,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""1.0 km from pipeline Snøhvit Gassrør""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Snøhvit Gassrør,1.0,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0865,2026-07-17,07:34:55+00:00,Barents Sea North,70.712542,23.499533,BLAAFJELL,258022780,,unknown,sensitive_area_repeat_presence,8,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""1.0 km from pipeline Snøhvit Gassrør""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Snøhvit Gassrør,1.0,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0946,2026-07-17,07:34:55+00:00,Barents Sea North,70.712542,23.499533,BLAAFJELL,258022780,,unknown,pipeline_proximity,8,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""1.0 km from pipeline Snøhvit Gassrør""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Snøhvit Gassrør,1.0,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0947,2026-07-17,07:34:55+00:00,Barents Sea North,70.712542,23.499533,BLAAFJELL,258022780,,unknown,ais_gap,8,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""1.0 km from pipeline Snøhvit Gassrør""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Snøhvit Gassrør,1.0,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0221,2026-07-17,07:34:54+00:00,Gulf of Finland,60.169027,24.971212,VOIMA,230291000,5383158,unknown,pipeline_proximity,7,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from pipeline EMODnet pipeline pipelines.3464""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3464,1.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0222,2026-07-17,07:34:54+00:00,Gulf of Finland,60.169027,24.971212,VOIMA,230291000,5383158,unknown,loitering,7,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from pipeline EMODnet pipeline pipelines.3464""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3464,1.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0223,2026-07-17,07:34:54+00:00,Gulf of Finland,60.169027,24.971212,VOIMA,230291000,5383158,unknown,ais_gap,7,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from pipeline EMODnet pipeline pipelines.3464""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3464,1.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0224,2026-07-17,07:34:54+00:00,Gulf of Finland,60.169027,24.971212,VOIMA,230291000,5383158,unknown,sensitive_area_repeat_presence,7,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from pipeline EMODnet pipeline pipelines.3464""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3464,1.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0267,2026-07-17,07:34:52+00:00,Gulf of Finland,60.528063,27.166082,EASTERN HAWK,563116200,9888869,cargo,pipeline_proximity,13,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3817""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3817,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0268,2026-07-17,07:34:52+00:00,Gulf of Finland,60.528063,27.166082,EASTERN HAWK,563116200,9888869,cargo,loitering,13,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3817""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3817,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0269,2026-07-17,07:34:52+00:00,Gulf of Finland,60.528063,27.166082,EASTERN HAWK,563116200,9888869,cargo,sensitive_area_repeat_presence,13,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3817""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3817,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0190,2026-07-17,07:34:52+00:00,Gulf of Finland,60.528063,27.166082,EASTERN HAWK,563116200,9888869,cargo,ais_gap,13,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3817""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3817,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1403,2026-07-17,07:34:51+00:00,Gulf of Finland,59.699058,28.371592,GESPER,273429690,8409305,tug,identity_change,6,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.3 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,66.8,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0219,2026-07-17,07:34:51+00:00,Gulf of Finland,59.699058,28.371592,GESPER,273429690,8409305,tug,ais_gap,6,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.3 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,66.8,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0220,2026-07-17,07:34:51+00:00,Gulf of Finland,59.699058,28.371592,GESPER,273429690,8409305,tug,sensitive_area_repeat_presence,6,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.3 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,66.8,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0340,2026-07-17,07:34:47+00:00,Other High North,64.464013,11.496268,MS BANGSUND,257942600,,cargo,cable_proximity,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.4 km from cable EMODnet cable pcablesnve.85""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}]",EMODnet cable pcablesnve.85,3.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0341,2026-07-17,07:34:47+00:00,Other High North,64.464013,11.496268,MS BANGSUND,257942600,,cargo,loitering,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.4 km from cable EMODnet cable pcablesnve.85""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}]",EMODnet cable pcablesnve.85,3.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0342,2026-07-17,07:34:47+00:00,Other High North,64.464013,11.496268,MS BANGSUND,257942600,,cargo,ais_gap,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.4 km from cable EMODnet cable pcablesnve.85""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}]",EMODnet cable pcablesnve.85,3.4,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0258,2026-07-17,07:34:44+00:00,Other High North,67.65898,12.699195,SJYBRYGGA 3,257075590,,unknown,cable_proximity,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.5 km from cable EMODnet cable pcablesnve.479""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 9.8 hours""}]",EMODnet cable pcablesnve.479,0.5,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0259,2026-07-17,07:34:44+00:00,Other High North,67.65898,12.699195,SJYBRYGGA 3,257075590,,unknown,loitering,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.5 km from cable EMODnet cable pcablesnve.479""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 9.8 hours""}]",EMODnet cable pcablesnve.479,0.5,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0260,2026-07-17,07:34:44+00:00,Other High North,67.65898,12.699195,SJYBRYGGA 3,257075590,,unknown,ais_gap,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.5 km from cable EMODnet cable pcablesnve.479""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 9.8 hours""}]",EMODnet cable pcablesnve.479,0.5,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1357,2026-07-17,07:34:43+00:00,Gulf of Finland,59.825405,28.41532,DALVA,613271403,9378620,tanker,ais_gap,8,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 22.3 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,57.0,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1358,2026-07-17,07:34:43+00:00,Gulf of Finland,59.825405,28.41532,DALVA,613271403,9378620,tanker,sensitive_area_repeat_presence,8,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 22.3 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,57.0,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0045,2026-07-17,07:34:43+00:00,Gulf of Finland,59.949813,30.193815,AKADEMIK S. VAVILOV,273414400,8507729,unknown,ais_gap,5,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 21.8 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,129.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0046,2026-07-17,07:34:43+00:00,Gulf of Finland,59.949813,30.193815,AKADEMIK S. VAVILOV,273414400,8507729,unknown,identity_change,5,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 21.8 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,129.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0047,2026-07-17,07:34:43+00:00,Gulf of Finland,59.949813,30.193815,AKADEMIK S. VAVILOV,273414400,8507729,unknown,sensitive_area_repeat_presence,5,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 21.8 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,129.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1459,2026-07-17,07:34:40+00:00,Gulf of Finland,59.668133,28.29625,FORT,273356450,7349405,unknown,ais_gap,7,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 23.5 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,67.6,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1460,2026-07-17,07:34:40+00:00,Gulf of Finland,59.668133,28.29625,FORT,273356450,7349405,unknown,identity_change,7,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 23.5 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,67.6,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1461,2026-07-17,07:34:40+00:00,Gulf of Finland,59.668133,28.29625,FORT,273356450,7349405,unknown,sensitive_area_repeat_presence,7,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 23.5 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,67.6,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0252,2026-07-17,07:34:39+00:00,Other High North,69.72891,30.071342,HAVILA CAPELLA,257753000,,unknown,cable_proximity,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from cable EMODnet cable pcablesnve.734""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.734,1.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0253,2026-07-17,07:34:39+00:00,Other High North,69.72891,30.071342,HAVILA CAPELLA,257753000,,unknown,ais_gap,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from cable EMODnet cable pcablesnve.734""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.734,1.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0254,2026-07-17,07:34:39+00:00,Other High North,69.72891,30.071342,HAVILA CAPELLA,257753000,,unknown,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from cable EMODnet cable pcablesnve.734""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.734,1.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0184,2026-07-17,07:34:27+00:00,Gulf of Finland,59.49723,24.940853,HELIOS,276861000,9875886,tug,ais_gap,5,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,38.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260717-0185,2026-07-17,07:34:27+00:00,Gulf of Finland,59.49723,24.940853,HELIOS,276861000,9875886,tug,sensitive_area_repeat_presence,5,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.2 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,38.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
